Time,symbol,Close,Open,High,Low,Volume
2016-08-02 07:00:00,VNINDEX,636.05,643.2,643.2,633.33,136642379
2016-08-03 07:00:00,VNINDEX,631.61,632.98,634.75,627.66,87970735
2016-08-04 07:00:00,VNINDEX,631.94,633.74,641.02,631.94,103979820
2016-08-05 07:00:00,VNINDEX,627.39,629.69,630.18,622.49,118568804
2016-08-08 07:00:00,VNINDEX,629.46,627.23,629.91,622.14,84168482
2016-08-09 07:00:00,VNINDEX,637.34,629.66,637.34,629.66,87214932
2016-08-10 07:00:00,VNINDEX,648.33,637.21,648.48,637.21,108014754
2016-08-11 07:00:00,VNINDEX,660.24,649.27,660.24,648.31,134799320
2016-08-12 07:00:00,VNINDEX,655.71,665.14,668.52,652.67,118055991
2016-08-15 07:00:00,VNINDEX,659.47,654.06,659.47,653.64,110981897
2016-08-16 07:00:00,VNINDEX,658.11,659.97,662.13,656.83,128959352
2016-08-17 07:00:00,VNINDEX,660.51,659.46,660.76,657.06,113226423
2016-08-18 07:00:00,VNINDEX,660.65,663.56,665.94,656.35,120258331
2016-08-19 07:00:00,VNINDEX,662.28,664.09,666.93,659.64,101626960
2016-08-22 07:00:00,VNINDEX,657.68,662.87,664.95,657.68,109773170
2016-08-23 07:00:00,VNINDEX,659.16,653.58,659.16,652.88,90297080
2016-08-24 07:00:00,VNINDEX,660.77,660.95,665.43,659.7,98316870
2016-08-25 07:00:00,VNINDEX,658.5,659.57,660.48,656.49,106728730
2016-08-26 07:00:00,VNINDEX,667.75,662.9,668.84,662.9,109776940
2016-08-29 07:00:00,VNINDEX,669.44,670.71,679.62,669.44,108619910
2016-08-30 07:00:00,VNINDEX,672.67,667.96,672.67,666.33,87433660
2016-08-31 07:00:00,VNINDEX,674.63,673.1,676.26,671.39,93688890
2016-09-01 07:00:00,VNINDEX,669.19,674.19,674.72,664.77,93925040
2016-09-05 07:00:00,VNINDEX,664.55,669.3,670.08,660.31,103194860
2016-09-06 07:00:00,VNINDEX,663.9,666.38,668.4,663.9,87906500
2016-09-07 07:00:00,VNINDEX,661.28,663.05,663.68,656.22,88002530
2016-09-08 07:00:00,VNINDEX,666.07,661.89,668.2,660.54,112627640
2016-09-09 07:00:00,VNINDEX,666.88,669.24,672.39,666.88,95460760
2016-09-12 07:00:00,VNINDEX,659.76,665.77,666.04,655.55,88572250
2016-09-13 07:00:00,VNINDEX,659.72,658.61,661.74,654.95,81226280
2016-09-14 07:00:00,VNINDEX,656.64,658.16,661.82,656.64,92963280
2016-09-15 07:00:00,VNINDEX,656.18,657.46,660.32,654.84,105142830
2016-09-16 07:00:00,VNINDEX,651.31,654.68,657.53,651.31,184317130
2016-09-19 07:00:00,VNINDEX,657.89,656.68,658.35,653.97,104348350
2016-09-20 07:00:00,VNINDEX,663.37,656.2,663.37,653.28,100490650
2016-09-21 07:00:00,VNINDEX,668.48,663.12,668.83,662.79,134925820
2016-09-22 07:00:00,VNINDEX,671.38,671.41,675.36,671.14,112592880
2016-09-23 07:00:00,VNINDEX,674.09,670.73,674.09,670.3,99084600
2016-09-26 07:00:00,VNINDEX,677.04,673.21,677.04,671.51,91965270
2016-09-27 07:00:00,VNINDEX,684.89,676.61,684.89,676.24,115019350
2016-09-28 07:00:00,VNINDEX,686.72,684.99,687.94,682.98,111646620
2016-09-29 07:00:00,VNINDEX,688.55,689.82,692.17,685.91,109747830
2016-09-30 07:00:00,VNINDEX,685.73,688.05,689.12,684.62,102428420
2016-10-03 07:00:00,VNINDEX,683.05,687.68,688.42,681.99,108519140
2016-10-04 07:00:00,VNINDEX,684.2,682.82,689.17,680.24,111644670
2016-10-05 07:00:00,VNINDEX,687.04,686.41,689.5,685.48,106465990
2016-10-06 07:00:00,VNINDEX,687.32,689.1,690.93,687.32,140831260
2016-10-07 07:00:00,VNINDEX,683.95,689.51,690.19,680.26,128830960
2016-10-10 07:00:00,VNINDEX,674.19,684.05,684.46,674.19,119618590
2016-10-11 07:00:00,VNINDEX,682.36,677.63,682.36,669.2,126219300
2016-10-12 07:00:00,VNINDEX,682.45,683.88,686.18,681.12,107650470
2016-10-13 07:00:00,VNINDEX,685.23,680.73,685.23,678.79,117781230
2016-10-14 07:00:00,VNINDEX,687.0,685.06,690.62,684.78,134748710
2016-10-17 07:00:00,VNINDEX,680.95,687.18,687.94,680.95,106159380
2016-10-18 07:00:00,VNINDEX,682.02,680.44,682.99,678.13,100892180
2016-10-19 07:00:00,VNINDEX,688.89,683.83,689.88,683.25,122517570
2016-10-20 07:00:00,VNINDEX,686.39,690.45,690.86,685.63,106042150
2016-10-21 07:00:00,VNINDEX,684.83,685.77,687.54,683.76,111996680
2016-10-24 07:00:00,VNINDEX,678.02,683.14,684.51,677.89,91994310
2016-10-25 07:00:00,VNINDEX,676.18,676.29,677.47,670.6,108043320
2016-10-26 07:00:00,VNINDEX,673.61,674.51,675.94,670.8,91959690
2016-10-27 07:00:00,VNINDEX,676.9,672.81,676.9,671.61,85549590
2016-10-28 07:00:00,VNINDEX,682.25,676.74,682.25,675.85,103029880
2016-10-31 07:00:00,VNINDEX,675.8,682.11,683.34,675.8,114384030
2016-11-01 07:00:00,VNINDEX,676.6,675.13,676.6,672.33,103689100
2016-11-02 07:00:00,VNINDEX,671.4,675.68,678.14,671.4,128035040
2016-11-03 07:00:00,VNINDEX,667.63,668.66,668.66,661.86,114649680
2016-11-04 07:00:00,VNINDEX,666.73,666.93,668.99,665.08,74501690
2016-11-07 07:00:00,VNINDEX,674.14,667.12,674.36,666.61,86516180
2016-11-08 07:00:00,VNINDEX,676.46,675.82,677.91,674.33,77559310
2016-11-09 07:00:00,VNINDEX,670.26,675.57,675.57,656.68,129849160
2016-11-10 07:00:00,VNINDEX,678.17,675.36,678.57,675.18,104949360
2016-11-11 07:00:00,VNINDEX,679.2,678.38,679.56,676.73,96643530
2016-11-14 07:00:00,VNINDEX,673.05,677.13,679.96,672.45,111753270
2016-11-15 07:00:00,VNINDEX,674.26,673.75,675.73,671.55,105064180
2016-11-16 07:00:00,VNINDEX,674.6,674.85,676.9,673.95,102400010
2016-11-17 07:00:00,VNINDEX,674.57,674.5,676.48,673.13,119114290
2016-11-18 07:00:00,VNINDEX,673.25,673.82,675.15,669.18,96180820
2016-11-21 07:00:00,VNINDEX,674.29,673.2,675.04,671.65,96259380
2016-11-22 07:00:00,VNINDEX,681.91,675.23,681.91,675.23,106254350
2016-11-23 07:00:00,VNINDEX,683.16,681.17,684.12,679.81,109567320
2016-11-24 07:00:00,VNINDEX,678.18,683.61,683.61,676.39,117539200
2016-11-25 07:00:00,VNINDEX,675.87,678.47,678.87,671.48,108511930
2016-11-28 07:00:00,VNINDEX,665.29,672.38,673.18,660.96,94780750
2016-11-29 07:00:00,VNINDEX,658.26,665.11,667.79,658.26,111429590
2016-11-30 07:00:00,VNINDEX,665.07,658.44,665.78,654.99,115315370
2016-12-01 07:00:00,VNINDEX,666.54,670.75,670.81,666.54,107595380
2016-12-02 07:00:00,VNINDEX,665.14,667.02,667.39,662.09,106687860
2016-12-05 07:00:00,VNINDEX,660.21,663.06,663.87,658.11,87046940
2016-12-06 07:00:00,VNINDEX,651.49,660.68,660.77,648.37,117960660
2016-12-07 07:00:00,VNINDEX,653.53,648.63,654.13,647.33,103897120
2016-12-08 07:00:00,VNINDEX,658.89,655.48,660.72,655.48,90796840
2016-12-09 07:00:00,VNINDEX,663.07,659.46,664.46,659.46,79953030
2016-12-12 07:00:00,VNINDEX,659.7,663.7,664.67,658.84,94354570
2016-12-13 07:00:00,VNINDEX,654.66,662.27,663.54,654.34,111295850
2016-12-14 07:00:00,VNINDEX,665.14,657.39,665.14,657.39,193827050
2016-12-15 07:00:00,VNINDEX,665.92,668.07,668.07,664.08,107135700
2016-12-16 07:00:00,VNINDEX,675.16,670.43,675.19,668.3,155852900
2016-12-19 07:00:00,VNINDEX,674.33,673.98,679.9,673.88,107085610
2016-12-20 07:00:00,VNINDEX,662.66,673.93,674.28,662.66,92619080
2016-12-21 07:00:00,VNINDEX,666.94,662.36,667.06,657.4,82463680
2016-12-22 07:00:00,VNINDEX,664.15,669.01,669.95,663.7,86318960
2016-12-23 07:00:00,VNINDEX,664.37,663.75,664.37,659.18,72131790
2016-12-26 07:00:00,VNINDEX,662.45,665.67,665.73,662.09,67252060
2016-12-27 07:00:00,VNINDEX,663.86,662.66,665.5,661.41,95593140
2016-12-28 07:00:00,VNINDEX,663.5,665.9,666.64,661.8,101515350
2016-12-29 07:00:00,VNINDEX,664.72,666.43,666.43,663.95,99258510
2016-12-30 07:00:00,VNINDEX,664.87,664.17,665.49,663.39,90082950
2017-01-03 07:00:00,VNINDEX,672.01,665.92,672.34,665.43,79722650
2017-01-04 07:00:00,VNINDEX,674.7,672.58,675.93,672.21,92285170
2017-01-05 07:00:00,VNINDEX,675.81,674.82,675.92,673.31,93164371
2017-01-06 07:00:00,VNINDEX,679.8,675.35,683.76,675.22,111701460
2017-01-09 07:00:00,VNINDEX,682.57,681.74,684.88,681.74,88221600
2017-01-10 07:00:00,VNINDEX,681.07,682.77,683.02,680.76,78938330
2017-01-11 07:00:00,VNINDEX,687.16,680.85,687.16,680.85,96461920
2017-01-12 07:00:00,VNINDEX,686.96,688.71,688.99,685.59,102618890
2017-01-13 07:00:00,VNINDEX,685.06,686.58,688.62,685.06,82155530
2017-01-16 07:00:00,VNINDEX,677.94,684.62,684.82,677.85,76123340
2017-01-17 07:00:00,VNINDEX,684.71,678.83,684.73,678.83,94123250
2017-01-18 07:00:00,VNINDEX,683.28,683.74,688.07,683.28,84747660
2017-01-19 07:00:00,VNINDEX,682.31,683.02,684.19,680.8,69116870
